,measure_id,measure_name,location_id,location_name.x,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,val_pop,upper_pop,lower_pop,age_standard_pop_proportion,age_standard_pop_ratio,location_name,age_median
114,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,441,Colon and rectum cancer,1,Number,2021,3399400.67566262,3665516.5979049,3157011.31356208,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99,Global,67
115,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,441,Colon and rectum cancer,1,Number,2021,3121605.01258827,3358572.47868834,2883553.34443865,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27,Global,72
116,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,441,Colon and rectum cancer,1,Number,2021,2279161.86476596,2450801.72789355,2074015.77170502,131884404.580217,135613447.4,128518633.372437,1.59758,1.6,Global,77
117,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,441,Colon and rectum cancer,1,Number,2021,1722044.26229122,1862096.00588374,1503921.32049959,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1,Global,82
118,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,441,Colon and rectum cancer,1,Number,2021,1047879.27693474,1154551.07448424,877591.190899315,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6,Global,87
119,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,441,Colon and rectum cancer,1,Number,2021,505448.717070309,563340.856003635,390731.270427347,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25,Global,92
120,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,441,Colon and rectum cancer,1,Number,2021,173722.51690577,199530.331932152,125367.7248,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08,Global,97
121,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,444,Lip and oral cavity cancer,1,Number,2021,90634.9465662192,107605.872612725,71301.9954194077,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59,Global,27
122,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,444,Lip and oral cavity cancer,1,Number,2021,153615.415336728,177234.999064834,125705.84302105,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32,Global,32
123,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,444,Lip and oral cavity cancer,1,Number,2021,237048.388796944,268585.793008982,200415.581465204,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83,Global,37
124,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,444,Lip and oral cavity cancer,1,Number,2021,394234.821085785,434233.53858828,342680.081675382,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15,Global,42
125,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,444,Lip and oral cavity cancer,1,Number,2021,544352.710369973,596239.137534998,476860.636006202,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51,Global,47
126,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,444,Lip and oral cavity cancer,1,Number,2021,744827.352833281,813776.170133563,669500.599218786,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91,Global,52
127,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,444,Lip and oral cavity cancer,1,Number,2021,846384.881470717,921757.066338413,773262.331807616,395728004,407669300.348216,384764582.368839,4.34586,4.35,Global,57
128,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,444,Lip and oral cavity cancer,1,Number,2021,822784.303406085,888282.763321524,745633.369690107,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68,Global,62
129,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,444,Lip and oral cavity cancer,1,Number,2021,717221.013461016,770505.011773294,655173.379273867,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99,Global,67
130,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,444,Lip and oral cavity cancer,1,Number,2021,525517.213945857,565534.16509325,477999.171229501,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27,Global,72
131,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,444,Lip and oral cavity cancer,1,Number,2021,324259.68002075,349430.374925745,295782.762229967,131884404.580217,135613447.4,128518633.372437,1.59758,1.6,Global,77
132,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,444,Lip and oral cavity cancer,1,Number,2021,198699.424113417,214251.361132295,176048.597655133,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1,Global,82
133,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,444,Lip and oral cavity cancer,1,Number,2021,108336.310341761,118022.466030936,91669.2696458162,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6,Global,87
134,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,444,Lip and oral cavity cancer,1,Number,2021,49467.7034964136,54809.3690406226,39840.1862655313,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25,Global,92
135,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,444,Lip and oral cavity cancer,1,Number,2021,16590.319998046,18952.7071221705,12158.1119246446,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08,Global,97
136,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,453,Gallbladder and biliary tract cancer,1,Number,2021,16121.663617234,19174.0693963136,12487.4153238993,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59,Global,27
137,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,453,Gallbladder and biliary tract cancer,1,Number,2021,34890.4980643653,41130.8213028783,27371.6257589886,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32,Global,32
138,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,453,Gallbladder and biliary tract cancer,1,Number,2021,62456.6467932044,72659.4115981827,48212.2939144654,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83,Global,37
139,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,453,Gallbladder and biliary tract cancer,1,Number,2021,109749.94928869,128158.700152201,87457.6418048912,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15,Global,42
140,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,453,Gallbladder and biliary tract cancer,1,Number,2021,188362.493178027,220209.44229159,149215.975669453,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51,Global,47
141,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,453,Gallbladder and biliary tract cancer,1,Number,2021,312405.656351514,363701.583186769,250228.570161961,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91,Global,52
142,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,453,Gallbladder and biliary tract cancer,1,Number,2021,444477.654648311,527021.899637255,348720.603820493,395728004,407669300.348216,384764582.368839,4.34586,4.35,Global,57
143,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,453,Gallbladder and biliary tract cancer,1,Number,2021,513988.749159514,582510.769822306,418251.924709616,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68,Global,62
144,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,453,Gallbladder and biliary tract cancer,1,Number,2021,562475.282461685,648200.330579864,455208.027987868,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99,Global,67
145,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,453,Gallbladder and biliary tract cancer,1,Number,2021,528541.868024033,611896.484824814,434993.326727048,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27,Global,72
146,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,453,Gallbladder and biliary tract cancer,1,Number,2021,388571.393879176,441040.166762322,325704.233364514,131884404.580217,135613447.4,128518633.372437,1.59758,1.6,Global,77
147,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,453,Gallbladder and biliary tract cancer,1,Number,2021,282908.300350219,316114.837544565,234847.628980814,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1,Global,82
148,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,453,Gallbladder and biliary tract cancer,1,Number,2021,171388.456901347,193919.33918292,141526.258292278,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6,Global,87
149,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,453,Gallbladder and biliary tract cancer,1,Number,2021,79387.0422376631,91541.9962970335,61693.992487361,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25,Global,92
150,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,453,Gallbladder and biliary tract cancer,1,Number,2021,27450.3216586726,32544.9542446309,18923.2276385588,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08,Global,97
151,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,456,Pancreatic cancer,1,Number,2021,37489.0044450961,41299.8338386741,33762.3041110672,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59,Global,27
152,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,456,Pancreatic cancer,1,Number,2021,103433.168919192,114009.182473601,92927.9539718224,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32,Global,32
153,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,456,Pancreatic cancer,1,Number,2021,193542.496951073,212267.896300725,175097.668859834,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83,Global,37
154,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,456,Pancreatic cancer,1,Number,2021,337122.487709174,368814.488577781,305792.227606898,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15,Global,42
155,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,456,Pancreatic cancer,1,Number,2021,585499.540016941,645984.364756048,532230.027394256,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51,Global,47
156,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,456,Pancreatic cancer,1,Number,2021,989203.820231884,1089085.08033814,900178.958837408,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91,Global,52
157,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,456,Pancreatic cancer,1,Number,2021,1399505.33705676,1511287.29350839,1287813.72825702,395728004,407669300.348216,384764582.368839,4.34586,4.35,Global,57
158,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,456,Pancreatic cancer,1,Number,2021,1638365.08526323,1758778.88090764,1522257.35041852,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68,Global,62
159,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,456,Pancreatic cancer,1,Number,2021,1809905.38802903,1953752.35053821,1669161.20399849,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99,Global,67
160,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,456,Pancreatic cancer,1,Number,2021,1658634.74314679,1787507.07582373,1533087.67696609,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27,Global,72
161,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,456,Pancreatic cancer,1,Number,2021,1122343.18130691,1202666.18579234,1011847.19360486,131884404.580217,135613447.4,128518633.372437,1.59758,1.6,Global,77
162,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,456,Pancreatic cancer,1,Number,2021,760589.87784138,824288.105360801,660127.033868886,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1,Global,82
163,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,456,Pancreatic cancer,1,Number,2021,417162.467301014,461101.167759842,338241.326504833,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6,Global,87
164,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,456,Pancreatic cancer,1,Number,2021,180311.449112549,203287.989440665,138452.539171378,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25,Global,92
165,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,456,Pancreatic cancer,1,Number,2021,55768.1041572628,64918.2756731415,39674.3632286087,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08,Global,97
166,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,459,Malignant skin melanoma,1,Number,2021,40309.1049893008,48837.0093743207,31223.270970364,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59,Global,27
167,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,459,Malignant skin melanoma,1,Number,2021,70024.9790125056,80343.8894126236,55816.4901866676,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32,Global,32
168,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,459,Malignant skin melanoma,1,Number,2021,94540.5857080769,108326.186932965,76316.1097692201,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83,Global,37
169,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,459,Malignant skin melanoma,1,Number,2021,115744.173438213,131236.994662126,96029.4434663644,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15,Global,42
170,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,459,Malignant skin melanoma,1,Number,2021,127154.478185282,141033.012492088,107836.174920105,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51,Global,47
171,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,459,Malignant skin melanoma,1,Number,2021,160963.937911482,178882.248803902,135636.132292628,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91,Global,52
172,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,459,Malignant skin melanoma,1,Number,2021,183625.96352956,202920.970122113,159767.649580449,395728004,407669300.348216,384764582.368839,4.34586,4.35,Global,57
173,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,459,Malignant skin melanoma,1,Number,2021,182356.099204089,198276.804958118,164201.091712147,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68,Global,62
174,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,459,Malignant skin melanoma,1,Number,2021,183670.958617285,198337.953633248,165600.997850928,275842158.522357,284217678.194795,268116931.088218,2.98509,2.99,Global,67
175,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,19,70-74 years,459,Malignant skin melanoma,1,Number,2021,167358.188478208,180373.834596426,151764.108587766,205839220.385999,211972020.164289,200406728.542811,2.26526,2.27,Global,72
176,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,20,75-79 years,459,Malignant skin melanoma,1,Number,2021,123110.463255094,133212.572763933,111354.877751846,131884404.580217,135613447.4,128518633.372437,1.59758,1.6,Global,77
177,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,30,80-84 years,459,Malignant skin melanoma,1,Number,2021,96689.7294855124,105775.965619198,83612.7921137441,87583056.918491,89948887.7796038,85481848.25,1.09729,1.1,Global,82
178,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,31,85-89 years,459,Malignant skin melanoma,1,Number,2021,58453.9057073689,64929.0043545755,48502.6403831434,45721791.0517717,46852862.726504,44709230.7009568,0.604519,0.6,Global,87
179,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,32,90-94 years,459,Malignant skin melanoma,1,Number,2021,28081.6429069923,31358.9571536506,22376.8936152439,17889373.591415,18289317.0157285,17518670.986049,0.246663,0.25,Global,92
180,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,235,95+ years,459,Malignant skin melanoma,1,Number,2021,9838.21114929719,11186.4374012059,7220.50907312793,5450308.67493343,5569992.58267677,5337366.13587716,0.0785092,0.08,Global,97
181,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,10,25-29 years,465,Ovarian cancer,1,Number,2021,82385.4445496647,93907.1848311413,69316.3525302093,588343218.626762,607422118.669863,570487097.318648,7.59144,7.59,Global,27
182,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,11,30-34 years,465,Ovarian cancer,1,Number,2021,125060.929321225,142393.762770748,107362.696618793,604480174.775885,623603836.164416,586195014.793618,7.32171,7.32,Global,32
183,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,12,35-39 years,465,Ovarian cancer,1,Number,2021,186110.521967778,206308.552953417,162471.115664335,560866105.914554,578297964.608428,544251815.345755,6.82805,6.83,Global,37
184,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,13,40-44 years,465,Ovarian cancer,1,Number,2021,302085.777675259,336071.503993577,269590.064074317,500250795.605694,515432478.206861,485928430.82182,6.14735,6.15,Global,42
185,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,14,45-49 years,465,Ovarian cancer,1,Number,2021,484278.121945671,533396.501646438,424893.474182202,473504625.903218,487919674.240222,460213135.719539,5.51133,5.51,Global,47
186,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,15,50-54 years,465,Ovarian cancer,1,Number,2021,663610.696385067,735649.385238002,586373.928295091,444922982.841121,458714304.258768,432300957.286386,4.91312,4.91,Global,52
187,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,16,55-59 years,465,Ovarian cancer,1,Number,2021,737863.411550691,815654.615584538,674278.113619305,395728004,407669300.348216,384764582.368839,4.34586,4.35,Global,57
188,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,465,Ovarian cancer,1,Number,2021,698849.532262938,759806.363585901,639287.832364503,320047853.312832,329387624.27068,311524379.587396,3.68223,3.68,Global,62
